project_name,project_ticker,project_link,project_round,project_total_raised,project_pre_valuation,project_categories,project_roi,project_date,project_total_investors
BlitzPredict,XBP,https://icodrops.com/blitzpredict/,Main Sale,7600000,87580,Bets,0.01,2018-03-05,0
Ontology Network,ONT,https://icodrops.com/ontology-network/,Community Airdrop,,237700000,Blockchain,1.19,2018-03-01,17
U Network,UUU,https://icodrops.com/u-network/,Public Sale,,54000,Media,1.08,2018-01-01,0
JET8,J8T,https://icodrops.com/jet8/,Main Sale,32700000,291720,Marketing,0.01,2018-02-28,0
DATx,DATx,https://icodrops.com/datx/,Main Sale,,6100,Advertising,0.01,2018-03-05,0
IP Exchange,IPSX,https://icodrops.com/ip-exchange/,Main Sale,9150,21600000,Marketplace,0.01,2018-02-28,0
PolicyPal Network,PAL,https://icodrops.com/policypal/,Token Sale,20480000,174200,Insurance,0.01,2018-03-01,0
Electrify.Asia,ELEC,https://icodrops.com/electrify-asia/,ICO,30000000,135070,Energy,0.01,2018-02-23,0
TomoCoin,TOMO,https://icodrops.com/tomocoin/,Public Sale,9250000,87280000,Blockchain,1.66,2018-03-01,11
Bankera,BNK,https://icodrops.com/bankera/,ICO,153770000,883100,Finance,5.19,2017-11-27,0
Crowd Genie,CGcoin,https://icodrops.com/crowd-genie/,Main Sale,5550000,,Finance,,2017-12-24,0
Ignite Ratings,IGNT,https://icodrops.com/ignite-ratings/,Main Sale,3460000,50000000,Trading,1.16,2018-01-15,0
FintruX,FTX,https://icodrops.com/fintrux/,Main Sale,36560000,122600,Finance,0.01,2018-02-07,0
Bridge Protocol,IAM,https://icodrops.com/bridge-protocol/,Main Sale,,44990,Protocol,0.01,2018-02-22,0
AdHive,ADH,https://icodrops.com/adhive/,Main Sale,17490000,215840,Advertising,0.01,2018-02-28,0
Debitum Network,DEB,https://icodrops.com/debitum/,Initial Coin Offering,17200000,1530000,Finance,0.03,2018-01-25,0
dock.io,DOCK,https://icodrops.com/dock-io/,Main Sale,8210000,3000000,Big Data,0.04,2018-02-21,0
Lendroid,LST,https://icodrops.com/lendroid/,Token Sale,47000000,517289,Finance,0.05,2018-02-19,0
CLN,CLN,https://icodrops.com/colu/,Token Sale,22900000,,Payments,,2018-03-01,0
Expand,GEM,https://icodrops.com/expand/,Main Sale,,640000,Blockchain Service,0.01,2018-02-15,0
Winding Tree,LIF,https://icodrops.com/winding-tree/,Main Sale,15240,21870,Travel,0.01,2018-02-01,0
ChronoBank,TIME,https://icodrops.com/chronobank/,Main Sale,5410000,15340000,Avalanche Ecosystem,2.16,2018-02-14,0
FundRequest,FND,https://icodrops.com/fundrequest/,Main Sale,3600000,152450,DeFi,1546.0,2018-02-12,0
EBCoin,EBC,https://icodrops.com/ebcoin/,Main Sale,8080000,1340000,Currency,0.01,2018-01-16,0
EximChain,EXC,https://icodrops.com/eximchain/,Main Sale,20000000,975600,Blockchain Service,0.02,2018-02-12,0
Globitex,GBX,https://icodrops.com/globitex/,ICO,12870000,419480,Exchange,0.02,2017-02-10,0
Scorum,SCR,https://icodrops.com/scorum/,Main Sale,5630000,825570,Sport,0.03,2018-01-14,0
Concensum,CPY,https://icodrops.com/concensum/,Main Sale,11340000,110000000,Blockchain Service,0.01,2018-01-10,0
Dether,DTH,https://icodrops.com/dether/,Public Sale,13440000,581100,Finance,0.03,2018-02-07,0
GBX,RKT,https://icodrops.com/gbx/,Main Sale,27000000,90000000,Exchange,1.0,2018-02-07,0
Huobi token,HT,https://icodrops.com/huobi-token/,Main Sale,300000000,236620000,CEX,0.76,2018-01-24,0
Datawallet,DXT,https://icodrops.com/datawallet/,ICO,4820,402300,Blockchain Service,0.01,2018-03-01,0
The Bee Token,BEE,https://icodrops.com/the-bee-token/,Main Sale,5000000,110000000,Real Estate,0.01,2018-01-31,0
FuzeX,FXT,https://icodrops.com/fuzex/,Main Sale,33040000,25080,Finance,0.01,2018-02-01,0
Energitoken,ETK,https://icodrops.com/energitoken/,Main Sale,15000000,92310000,Energy,,2017-11-17,0
iungo,ING,https://icodrops.com/iungo/,Main Sale,40000000,28790,Infrastructure,0.01,2017-12-07,0
CrowdWiz,WIZ,https://icodrops.com/crowdwiz/,Main Sale,7230000,6570000,Trading,0.96,2017-11-20,0
All Sports,SOC,https://icodrops.com/allsports/,Main Sale,,66000,Blockchain Service,,2018-03-01,0
Storiqa,STQ,https://icodrops.com/storiqa/,Main Sale,25000000,47290,Retail,0.01,2017-11-28,0
APEX,CPX,https://icodrops.com/apex/,Main Sale,25000000,1060000,Blockchain Service,0.01,2018-01-29,0
dadi,DADI,https://icodrops.com/dadi/,Main Sale,33000000,15720000,Cloud Storage,0.52,2018-01-29,0
Sharpe Capital,SHP,https://icodrops.com/sharpe-capital/,Main Sale,6000,2080,Trading,0.01,2017-11-06,0
LiveEdu,EDU,https://icodrops.com/liveedu/,Main Sale,10000000,25000000,Blockchain Service,0.02,2018-01-15,0
Blockport,BPT,https://icodrops.com/blockport/,Main Sale,15000,178810,BNB Chain Ecosystem,0.01,2018-01-24,0
Elastos,ELA,https://icodrops.com/elastos/,Public Sale,94070000,67590000,Blockchain,0.19,2018-01-02,6
Ink Protocol,XNK,https://icodrops.com/ink-protocol/,Main Sale,15000000,1890,Blockchain Service,0.01,2018-01-22,0
FORTUNA,FOTA,https://icodrops.com/fortuna/,Main Sale,2000000,14490,Trading,0.01,2018-01-21,0
Bluzelle,BLZ,https://icodrops.com/bluzelle/,ICO,21300000,26550000,Gaming,0.45,2018-01-18,7
Devery,EVE,https://icodrops.com/devery/,Main Sale,10000000,138900,Retail,0.01,2018-01-18,0
SCRY.INFO,DDD,https://icodrops.com/scry-info/,Initial Coin Offering,42290000,483000,Blockchain Service,0.01,2018-01-19,9
Mobius,MOBI,https://icodrops.com/mobius/,Public Sale Round 2,38870000,7030000,IOT,0.05,2018-01-18,4
Envion,EVN,https://icodrops.com/envion/,Main Sale,100000000,5540000,Software,0.06,2017-12-15,0
InsurePal,IPL,https://icodrops.com/insurepal/,Main Sale,18000000,5700,Blockchain Service,0.01,2018-01-16,0
Boon.Tech,BOON,https://icodrops.com/boon-tech/,Main Sale,5000000,4260,Marketplace,0.01,2017-12-14,0
PARETO,PARETO,https://icodrops.com/pareto/,Main Sale,,51600,Media,0.01,2017-11-30,0
carVertical,cV,https://icodrops.com/carvertical/,Initial Coin Offering,19910000,286410,Blockchain Service,0.01,2017-12-23,0
Thekey.vip,TKY,https://icodrops.com/thekey-vip/,Main Sale,22000000,1840000,Big Data,18.8,2018-01-15,0
GatCoin,GAT,https://icodrops.com/gatcoin/,Main Sale,14500000,1060000,Marketing,46.62,2018-01-14,0
adbank,ADB,https://icodrops.com/adbank/,ICO,13960000,16980,Blockchain Service,0.01,2017-12-14,0
Olympus Labs,MOT,https://icodrops.com/olympus-labs/,Main Sale,60000000,7500000,Finance,0.01,2018-01-13,0
X8currency,X8X,https://icodrops.com/x8currency/,Main Sale,4150,10000000,Currency,,2018-01-15,0
LALA World,LALA,https://icodrops.com/lala-world/,Main Sale,15000,32500000,Finance,0.01,2018-01-05,0
Latium,LATX,https://icodrops.com/latium/,Main Sale,180000000,554400,Collaboration,0.02,2017-11-15,0
Block.array,ARY,https://icodrops.com/block-array/,Main Sale,11500,27360000,Blockchain Service,0.18,2018-01-05,0
Neuromation,NTK,https://icodrops.com/neuromation/,Main Sale,71600000,169580,Network,1.5,2018-01-07,0
Refereum,RFR,https://icodrops.com/refereum/,Pre-Sale,27400000,164240,Media,0.01,2018-01-08,0
Shipchain,SHIP,https://icodrops.com/shipchain/,Main Sale,30000000,123750,Blockchain Service,0.01,2018-01-05,0
Crypterium,CRPT,https://icodrops.com/crypterium/,Public Sale,50800000,1430000,Finance,0.02,2017-10-31,2
trade.io,TIO,https://icodrops.com/trade-io/,Main Sale,31170000,6760000,CEX,0.03,2017-12-07,0
Zipper,ZIPT,https://icodrops.com/zipper/,Main Sale,20000,207000,Mobile,0.01,2017-11-29,0
Bloom,BLT,https://icodrops.com/bloom/,Public Sale,51420000,453300,Finance,0.01,2017-11-30,3
Spectiv,SIG,https://icodrops.com/spectiv/,Main Sale,10030,3640,VR,0.01,2017-12-09,0
Cardano,ADA,https://icodrops.com/cardano/,Initial Coin Offering,62250000,41380000000,Blockchain,382.0,2018-03-01,4
Linker Coin,LNC,https://icodrops.com/linker-coin/,Main Sale,10800000,2410000,Blockchain Service,0.02,2017-11-25,0
Finom,FIN,https://icodrops.com/finom/,Main Sale,41290000,850000000,Business,1.0,2017-11-15,0
Loci,LOCIcoin,https://icodrops.com/locipro/,Main Sale,10230,295400,Blockchain Service,0.01,2017-12-08,0
Telcoin,Telcoin,https://icodrops.com/telco/,ICO,35000000,540700000,Ethereum Ecosystem,5.4,2017-12-11,1
STK Token,STK,https://icodrops.com/stk-token/,Main Sale,17000000,114950,Currency,0.01,2017-12-29,0
BitDegree,BDG,https://icodrops.com/bitdegree/,Main Sale,23520000,53180,Marketplace,0.01,2017-12-01,0
Gladius,GLA,https://icodrops.com/gladius/,Main Sale,19570,79930000,Security,0.01,2017-11-23,0
BANKEX,BKX,https://icodrops.com/bankex/,Main Sale,70600000,7840,Finance,0.01,2017-11-28,0
Jibrel Network,JNT,https://icodrops.com/jibrel-network/,Main Sale,30000000,28200000,Trading,0.56,2017-11-27,0
Nitro,NOX,https://icodrops.com/nitro/,Main Sale,2690000,9710,Move To Earn,0.01,2017-11-30,0
TokenPay,TPAY,https://icodrops.com/tokenpay/,Main Sale,2500,129620,Currency,0.01,2017-12-07,0
Sirin Labs,SRN,https://icodrops.com/sirin-labs/,Main Sale,157890000,328940,Cardano Ecosystem,0.58,2017-12-12,0
Insolar,XNS,https://icodrops.com/ins/,Main Sale,60000,4230000,Platform,0.02,2017-12-04,0
Sola,SOL,https://icodrops.com/sola/,Main Sale,2230000,150000000,Social Network,0.01,2017-11-27,0
Uttoken,UTT,https://icodrops.com/uttoken/,Main Sale,34280000,124900,Trading,0.01,2017-11-30,0
Zen Protocol,ZP,https://icodrops.com/zen-protocol/,Main Sale,12000000,3490000,Blockchain,122.78,2017-11-30,0
Hdac,DAC,https://icodrops.com/hdac/,Main Sale,20000000,15650000,IOT,0.07,2017-11-27,0
Qlink,QLC,https://icodrops.com/qlink/,Main Sale,3980000,9620000,Technology,0.97,2017-12-22,0
indaHash,IDH,https://icodrops.com/indahash/,Main Sale,37200000,7050,Marketing,0.01,2017-11-29,0
AppCoins,APPC,https://icodrops.com/appcoins/,Main Sale,15300000,60620,Mobile,0.01,2017-12-13,0
Aditus,ADI,https://icodrops.com/aditus/,Main Sale,7100000,267800,Marketplace,0.01,2017-11-30,0
CommerceBlock,CBT,https://icodrops.com/commerceblock/,Main Sale,8820000,1720000,Finance,0.03,2017-11-28,0
MiniApps,MAT,https://icodrops.com/miniapps/,Main Sale,5300000,,Blockchain Service,6.4,2017-10-17,0
Robomed,RBM,https://icodrops.com/robomed/,Main Sale,14140000,242100000,Healthcare,,2017-10-25,0
SophiaTX,SPHTX,https://icodrops.com/sophiatx/,Main Sale,23470000,40050,Blockchain,0.01,2017-12-07,0
Coinlancer,CL,https://icodrops.com/coinlancer/,Main Sale,11860000,334500,Collaboration,0.01,2017-10-04,0
DreamTeam,DTT,https://icodrops.com/dream-team/,Main Sale,10110000,,Gaming,0.86,2017-12-11,0
DeepBrain Chain,DBC,https://icodrops.com/deepbrain-chain/,Main Sale,248000,29250000,Artificial Intellig…,0.18,2017-12-15,0
Aigang,AIX,https://icodrops.com/aigang/,Main Sale,4230000,,Insurance,0.01,2017-11-15,0
UpToken,UP,https://icodrops.com/uptoken/,Main Sale,18930000,2190000,Real Business,0.01,2017-10-16,0
GET Protocol,GET,https://icodrops.com/get-protocol/,Public Sale,15980000,14830000,Blockchain Service,0.65,2017-11-15,5
GIFTO,GFT,https://icodrops.com/gifto/,Public Sale,32500000,2740000,Media,0.01,2017-12-14,13
GUTS Tickets,GET,https://icodrops.com/guts-tickets/,Main Sale,10940,90000000,Ticketing,0.98,2017-10-25,0
Wala,DALA,https://icodrops.com/wala/,Main Sale,1200000,100000000,Finance,1.0,2017-12-01,0
Spectre,SXDT,https://icodrops.com/spectre/,Main Sale,37700,5910000,Trading,0.19,2017-11-17,0
SportyFi,SPF,https://icodrops.com/sportyfi/,Main Sale,5090000,51990,Blockchain Service,0.01,2017-11-20,0
Universa,UTN,https://icodrops.com/universa/,Main Sale,28560000,18560000,Blockchain,0.37,2017-10-28,0
Aphelion,APH,https://icodrops.com/aphelion/,Main Sale,35860000,9330000,Trading,0.01,2017-11-15,0
Hut34,ENT,https://icodrops.com/hut34/,Main Sale,3380000,457500,Artificial Intellig…,0.01,2017-11-02,0
Leverj,LEV,https://icodrops.com/leverj/,Main Sale,20760000,339100000,CEX,1.47,2017-11-07,0
Qchain,EQC,https://icodrops.com/qchain/,Main Sale,700000,52500000,Advertising,0.01,2017-12-06,0
fidentiaX,fdX,https://icodrops.com/fidentiax/,Main Sale,2890000,3760000,Insurance,0.04,2017-11-05,0
Crypto.tickets,TKT,https://icodrops.com/crypto-tickets/,Main Sale,1750000,36590000,Ticketing,382.75,2017-11-01,0
Ost,OST,https://icodrops.com/ost/,Main Sale,21730000,159840,Blockchain,0.01,2017-11-14,9
Vezt,VZT,https://icodrops.com/vezt/,Main Sale,1380000,25000000,Marketplace,0.01,2017-11-03,0
CRYPTO20,C20,https://icodrops.com/crypto20/,Main Sale,37700000,565680,CryptoFund,0.03,2017-10-15,0
Playkey,PKT,https://icodrops.com/playkey/,Main Sale,10500000,13650,Gaming,0.01,2017-11-01,0
PallyCoin,PAL,https://icodrops.com/pallycoin/,Main Sale,861410,7500000,Social,1.0,2017-10-15,0
Genaro Network,GNX,https://icodrops.com/genaro-network/,Main Sale,26000,301990,Cloud Storage,0.01,2017-11-17,1
Esports,ERT,https://icodrops.com/esports/,Main Sale,5840000,2840,Gaming,0.01,2017-11-01,0
Tael,WABI,https://icodrops.com/wabi/,Main Sale,11500000,163200,Marketing,3.11,2017-11-28,0
Aave,LEND,https://icodrops.com/ethlend/,ICO,49300000,866080000,Finance,,2017-11-25,8
Snovian.Space,SNOV,https://icodrops.com/snovio/,Main Sale,2130000,302840,Business,0.05,2017-10-31,0
Datum,DAT,https://icodrops.com/datum/,Main Sale,1500000,250260,Marketplace,0.01,2017-10-29,0
Game.com,GTC,https://icodrops.com/game-com/,ICO,16040000,1520000000,,6.35,2017-11-01,0
Mercury Protocol,GMT,https://icodrops.com/mercury-protocol/,Main Sale,10040000,663000,Blockchain Service,0.02,2017-10-25,0
MyWish,WISH,https://icodrops.com/mywish/,Main Sale,2670000,71220,Polygon Ecosystem,0.03,2017-10-25,0
Aion,AION,https://icodrops.com/aion/,Public Sale,43010000,945240,Cryptocurrency,0.01,2017-11-23,5
Science,SCI,https://icodrops.com/science/,Main Sale,12230000,100000000,Crowdfunding,1.0,2017-08-01,0
CyberMiles,CMT,https://icodrops.com/cybermiles/,Main Sale,33650000,2880000,Cosmos Ecosystem,0.06,2017-11-21,0
Bodhi,BOT,https://icodrops.com/bodhi/,Main Sale,,35000000,Market,0.01,2017-11-20,0
Time New Bank,TNB,https://icodrops.com/time-new-bank/,Main Sale,14360000,155460,Marketplace,0.01,2017-11-13,0
Oracles Network,POA,https://icodrops.com/oracles-network/,Public Presale,12640000,18810000,Smart Contract,0.02,2017-11-16,0
Privatix,PRIXY,https://icodrops.com/privatix/,Main Sale,2100000,48450,Network,0.01,2017-10-19,0
Genesis Vision,GVT,https://icodrops.com/genesis-vision/,Main Sale,2840000,371210,Trading,0.08,2017-10-15,0
Matryx,MTX,https://icodrops.com/matryx/,Main Sale,4000000,646230,Collaboration,0.01,2017-09-12,0
Publica,PBL,https://icodrops.com/publica/,Main Sale,1050000,20240,Marketplace,0.01,2017-11-01,0
Soma,SCT,https://icodrops.com/soma/,Main Sale,8199999,16490,Marketplace,0.01,2017-09-25,0
Starbase,STAR,https://icodrops.com/starbase/,Public Sale,17000000,33080000000000,Crowdfunding,413513.0,2017-09-27,0
QASH,QASH,https://icodrops.com/qash/,Public Sale,135400000,15000000,CEX,0.05,2017-11-05,7
(SCAM) Confido,CFD,https://icodrops.com/confido/,Main Sale,400000,600000,Payments,,2017-10-28,0
COMSA,CMS,https://icodrops.com/comsa/,Main Sale,95370000,4650000,Blockchain Service,0.21,2017-10-01,0
Raiden Network,RDN,https://icodrops.com/raiden/,Public Sale,33400000,344200,Infrastructure,0.01,2017-10-18,11
Wolk,WLK,https://icodrops.com/wolk/,Main Sale,8340,1010000,Blockchain Service,0.17,2017-10-15,0
Aeron,ARN,https://icodrops.com/aeron/,Main Sale,4900000,17,Blockchain Service,0.01,2017-09-18,0
Horizon State,HST,https://icodrops.com/horizon-state/,Main Sale,876000,47370,Blockchain Service,0.01,2017-10-16,0
Etherparty,FUEL,https://icodrops.com/etherparty/,Main Sale,33730000,138100,Smart Contract,0.01,2017-10-01,0
Snip,SNP,https://icodrops.com/snip/,Main Sale,4880000,39000000,Media,0.01,2017-09-28,0
Polkadot,DOT,https://icodrops.com/polkadot/,Public Sale,247760000,10790000000,Blockchain,5.64,2017-10-15,31
Kusama,KSM,https://icodrops.com/kusama/,Public Sale,247760000,545010000,Blockchain,20.05,2017-10-15,27
UnikoinGold,UKG,https://icodrops.com/unikoingold/,Main Sale,31760000,174000,Bets,0.01,2017-09-21,0
COBINHOOD,COB,https://icodrops.com/cobinhood/,Main Sale,45250,486100,Trading,0.01,2017-09-12,0
Hashrush,RC,https://icodrops.com/hashrush/,Main Sale,5790000,21000000,Gaming,,2017-09-20,0
Gimli,GIM,https://icodrops.com/gimli/,Main Sale,5630,73050,Bets,0.01,2017-09-18,0
Qvolta,QVT,https://icodrops.com/qvolta/,Main Sale,2370,18000000,Trading,0.01,2017-10-10,0
Credit Protocol,CPT,https://icodrops.com/credit-protocol-token/,Main Sale,45000,84710,Finance,0.01,2017-09-30,0
Paragon,PRG,https://icodrops.com/paragon/,Main Sale,50000000,200000000,Social,0.01,2017-09-14,0
Doc.ai,NRN,https://icodrops.com/doc-ai/,Main Sale,11160000,86000000,Artificial Intellig…,1.0,2017-09-27,0
bitJob,STU,https://icodrops.com/bitjob/,Main Sale,2310000,37560,Marketplace,0.01,2017-09-12,0
Anryze,RYZ,https://icodrops.com/anryze/,Main Sale,1760000,7700000,Blockchain Service,0.28,2017-09-11,0
Ties.Network,TIE,https://icodrops.com/ties-network/,Main Sale,9200000,421280,Collaboration,0.03,2017-09-20,0
Maecenas,ART,https://icodrops.com/maecenas/,Main Sale,15090000,12360000,Marketplace,0.19,2017-09-06,0
DomRaider,DRT,https://icodrops.com/domraider/,Main Sale,45000000,850330,NFT,0.01,2017-09-12,0
PayPie,PPP,https://icodrops.com/paypie/,Main Sale,26000000,419260,Finance,2.31,2017-10-07,0
AirToken,AIR,https://icodrops.com/airtoken/,Main Sale,15000000,75000000,Gate.io Launchpad,0.06,2017-09-30,0
Wanchain,WAN,https://icodrops.com/wanchain/,Initial Coin Offering,35990000,44280000,Protocol,0.67,2017-10-02,10
Real,REAL,https://icodrops.com/real/,Main Sale,10600000,627,Real Estate,0.01,2017-08-30,0
ALIS,ALIS,https://icodrops.com/alis/,Main Sale,3930000,129110,IOT,0.01,2017-08-31,0
Rocket Pool,RPL,https://icodrops.com/rocket-pool/,ICO,5470000,243880000,Liquid Staking Prot…,11.89,2017-09-23,2
Modum,MOD,https://icodrops.com/modum/,Main Sale,13350000,877020,Blockchain Service,0.04,2017-08-31,0
ICON,ICX,https://icodrops.com/icon/,Public Presale,41250000,196910000,Blockchain,2.16,2017-09-20,10
ChainLink,LINK,https://icodrops.com/chainlink/,Public Sale,61000000,21720000000,Oracle,195.0,2017-09-19,13
KyberNetwork,KNC,https://icodrops.com/kybernetwork/,Initial Coin Offering,53670000,131169999,DeFi,1.25,2017-09-15,14
KICKICO,KICK,https://icodrops.com/kickico/,Main Sale,20300000,122060000,Crowdfunding,0.01,2017-08-28,0
ICOS,ICOS,https://icodrops.com/icos/,Main Sale,14950000,466210,Token Discounter,216.25,2017-08-14,0
BitDice,CSNO,https://icodrops.com/bitdice/,Main Sale,8750000,74,Gambling,0.01,2017-08-14,0
Social,SCL,https://icodrops.com/social/,Main Sale,5240000,,Social Network,1.02,2017-08-16,0
Blackmoon,BMC,https://icodrops.com/blackmoon/,Main Sale,30000000,45860000000000,Trading,764355.64,2017-09-11,0
Rivetz,RVT,https://icodrops.com/rivetz/,Main Sale,18650000,12550000,Security,0.01,2017-08-09,0
Filecoin,FIL,https://icodrops.com/filecoin/,Public Sale,205920000,10030000000,Storage,2.68,2017-08-09,16
Hubii Network,HBT,https://icodrops.com/hubii-network/,Main Sale,7130000,125810,Media,0.01,2017-08-23,0
Indorse,IND,https://icodrops.com/indorse/,Main Sale,9440000,428770,IOT,0.01,2017-08-07,0
Tron,TRX,https://icodrops.com/tron/,Main Sale,77710000,22060000000,Blockchain,673157.89,2017-09-01,12
Everex,EVX,https://icodrops.com/everex/,Main Sale,25840000,62750,Finance,0.01,2017-07-23,0
ChronoLogic,DAY,https://icodrops.com/chrono-logic/,Main Sale,7500000,26070,Blockchain Service,0.01,2017-08-27,0
DIMCOIN,DIM,https://icodrops.com/dimcoin/,Main Sale,14010000,899640,Currency,0.01,2017-07-15,0
OPUS,OPT,https://icodrops.com/opus/,ICO,5740000,9970000,Media,4.65207615e+16,2017-07-24,0
Lampix,PIX,https://icodrops.com/lampix/,Main Sale,12280000,110000000,VR,0.01,2017-08-08,0
Agrello,DLT,https://icodrops.com/agrello/,Main Sale,30100000,110890,Legal,0.01,2017-07-16,0
0x,ZRX,https://icodrops.com/0x/,Initial Coin Offering,109000000,472900000,DeFi,9.89,2017-08-11,24
BlockCAT,CAT,https://icodrops.com/blockcat/,Main Sale,6280000,148980,Smart Contract,0.45,2017-08-14,0
Tierion,TNT,https://icodrops.com/tierion/,Main Sale,25000000,5240000,Blockchain Service,0.07,2017-07-31,0
Po.et,POE,https://icodrops.com/po-et/,Main Sale,10000000,46530,Verification,0.01,2017-08-07,0
Tezos,XTZ,https://icodrops.com/tezos/,ICO,242000000,1430000000,Blockchain,3.62,2017-07-01,3
Crypto.com,MCO,https://icodrops.com/cro/,Public Sale,26200000,4510000000,CEX,1.5,2017-05-17,0
Bancor,BNT,https://icodrops.com/bancor/,Initial Coin Offering,152300000,80030000,DeFi,0.17,2017-06-11,6
Cofound.it,CFI,https://icodrops.com/cofound-it/,Main Sale,14820000,60000000,Crowdfunding,0.02,2017-06-07,0
MobileGo,MGO,https://icodrops.com/mobilego/,Initial Coin Offering,53000000,277800,Media,0.01,2017-04-24,0
Cosmos,ATOM,https://icodrops.com/cosmos/,Public Fundraiser,37630000,2550000000,Blockchain,65.44,2017-04-06,8
Edgeless,EDG,https://icodrops.com/edgeless/,Initial Coin Offering,2700000,279280,Casino,0.06,2017-02-28,0
NEO,NEO,https://icodrops.com/neo/,Main Sale,105060000,1440000000,Blockchain,79.18,2016-08-31,2
